taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
7191205	Rostrhamus sociabilis sociabilis	7191205	Rostrhamus sociabilis sociabilis	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Rostrhamus	2480414	Rostrhamus sociabilis	2480415	
7192446	Charadrius vociferus vociferus	7192446	Charadrius vociferus vociferus	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Charadrius	2480277	Charadrius vociferus	2480320	
11240308	Chlorophonia elegantissima vincens (E.Hartert, 1913)	2487994	Euphonia elegantissima (Bonaparte, 1838)	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Euphonia	2487948	Euphonia elegantissima	2487994	
2487994	Euphonia elegantissima (Bonaparte, 1838)	2487994	Euphonia elegantissima (Bonaparte, 1838)	345	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Euphonia	2487948	Euphonia elegantissima	2487994	LC
2488437	Ramphocelus costaricensis Cherrie, 1891	2488437	Ramphocelus costaricensis Cherrie, 1891	65	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Ramphocelus	2488419	Ramphocelus costaricensis	2488437	LC
6091716	Peucaea botterii petenica (Salvin, 1863)	6091716	Peucaea botterii petenica (Salvin, 1863)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Peucaea	7341543	Peucaea botterii	7341548	
2480187	Fregata minor (Gmelin, 1789)	2480187	Fregata minor (Gmelin, 1789)	263	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Fregatidae	5241	Fregata	2480184	Fregata minor	2480187	LC
11051371	Laterallus flaviventer (Boddaert, 1783)	2474640	Porzana flaviventer (Boddaert, 1783)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porzana	2474604	Porzana flaviventer	2474640	LC
2480396	Leucopternis semiplumbea Lawrence, 1861	2480395	Leucopternis semiplumbeus Lawrence, 1861	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Leucopternis	2480394	Leucopternis semiplumbeus	2480395	NE
7061371	Aratinga canicularis canicularis	7061371	Aratinga canicularis canicularis	10	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga canicularis	2479122	
2491171	Melozone leucotis Cabanis, 1861	2491171	Melozone leucotis Cabanis, 1861	22426	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Melozone	2491170	Melozone leucotis	2491171	LC
6178076	Rostrhamus sociabilis plumbeus Ridgway, 1874	6178076	Rostrhamus sociabilis plumbeus Ridgway, 1874	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Rostrhamus	2480414	Rostrhamus sociabilis	2480415	
2477473	Nothocercus bonapartei (G.R.Gray, 1867)	2477473	Nothocercus bonapartei (G.R.Gray, 1867)	1983	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Tinamiformes	726	Tinamidae	9353	Nothocercus	2477468	Nothocercus bonapartei	2477473	LC
5229728	Contopus lugubris Lawrence, 1865	5229728	Contopus lugubris Lawrence, 1865	6224	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Contopus	2483729	Contopus lugubris	5229728	LC
8009306	Clibanornis rubiginosus (Sclater, 1857)	5230262	Automolus rubiginosus (P.L.Sclater, 1857)	1104	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Automolus	2485730	Automolus rubiginosus	5230262	LC
2478758	Selenidera spectabilis Cassin, 1858	2478758	Selenidera spectabilis Cassin, 1858	1800	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Selenidera	2478755	Selenidera spectabilis	2478758	LC
2480808	Mesembrinibis cayennensis (Gmelin, 1789)	2480808	Mesembrinibis cayennensis (Gmelin, 1789)	14972	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Mesembrinibis	2480807	Mesembrinibis cayennensis	2480808	LC
5229190	Spizastur melanoleucus (Vieillot, 1816)	5788513	Spizaetus melanoleucus (Vieillot, 1816)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Spizaetus	2480669	Spizaetus melanoleucus	5788513	LC
7484379	Clibanornis rubiginosus fumosus (Salvin & Godman, 1891)	5230273	Automolus rubiginosus fumosus Salvin & Godman, 1891	5	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Automolus	2485730	Automolus rubiginosus	5230262	
5229911	Icterus pectoralis espinachi Ridgway, 1882	5229911	Icterus pectoralis espinachi Ridgway, 1882	27	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus pectoralis	5229910	
2487670	Manacus aurantiacus (Salvin, 1870)	2487670	Manacus aurantiacus (Salvin, 1870)	12944	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pipridae	5270	Manacus	2487665	Manacus aurantiacus	2487670	LC
2490166	Phaenostictus mcleannani (Lawrence, 1860)	2490166	Phaenostictus mcleannani (Lawrence, 1860)	3723	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Phaenostictus	2490165	Phaenostictus mcleannani	2490166	LC
2491046	Acanthidops bairdii Ridgway, 1882	5788831	Acanthidops bairdi Ridgway, 1882	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Acanthidops	2491045	Acanthidops bairdi	5788831	NE
6094337	Euphonia elegantissima vincens	6094337	Euphonia elegantissima vincens	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Euphonia	2487948	Euphonia elegantissima	2487994	
7192212	Chrysothlypis chrysomelas chrysomelas	7192212	Chrysothlypis chrysomelas chrysomelas	42	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Chrysothlypis	2488532	Chrysothlypis chrysomelas	2488535	
5231797	Columba fasciata Say, 1822	2495266	Patagioenas fasciata (Say, 1822)	8	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Patagioenas	2495265	Patagioenas fasciata	2495266	NE
2497376	Megascops clarkii (L.Kelso & E.H.Kelso, 1935)	2497376	Megascops clarkii (L.Kelso & E.H.Kelso, 1935)	2790	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Megascops	2497318	Megascops clarkii	2497376	LC
