taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
4970000	Lutra longicaudis Olfers, 1818	7193952	Lontra longicaudis longicaudis	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Lontra	2433726	Lontra longicaudis	2433738	NE
2434930	Leopardus tigrinus (Schreber, 1775)	2434930	Leopardus tigrinus (Schreber, 1775)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Leopardus	2434918	Leopardus tigrinus	2434930	VU
2434950	Leopardus wiedii (Schinz, 1821)	2434950	Leopardus wiedii (Schinz, 1821)	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Leopardus	2434918	Leopardus wiedii	2434950	NT
2440993	Tayassu pecari (Link, 1795)	2440993	Tayassu pecari (Link, 1795)	30	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Tayassuidae	5303	Tayassu	2440992	Tayassu pecari	2440993	VU
2433738	Lontra longicaudis (Olfers, 1818)	2433738	Lontra longicaudis (Olfers, 1818)	87	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Lontra	2433726	Lontra longicaudis	2433738	NT
2439348	Rheomys raptor Goldman, 1912	2439348	Rheomys raptor Goldman, 1912	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Rheomys	2439345	Rheomys raptor	2439348	LC
4266898	Saimiri oerstedii oerstedii	4266898	Saimiri oerstedii oerstedii	21	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri oerstedii	2436664	EN
2435099	Puma concolor (Linnaeus, 1771)	2435099	Puma concolor (Linnaeus, 1771)	46	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Puma	2435098	Puma concolor	2435099	LC
2435146	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	2435146	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Puma	2435098	Puma yagouaroundi	2435146	LC
4267250	Ateles geoffroyi ornatus (Gray, 1870)	4267250	Ateles geoffroyi ornatus (Gray, 1870)	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles geoffroyi	2436643	VU
2436349	Myrmecophaga tridactyla centralis Lyon, 1906	2436349	Myrmecophaga tridactyla centralis Lyon, 1906	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Pilosa	1494	Myrmecophagidae	9619	Myrmecophaga	2436345	Myrmecophaga tridactyla	2436346	
7394396	Reithrodontomys musseri Gardner & Carleton, 2009	7394396	Reithrodontomys musseri Gardner & Carleton, 2009	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Reithrodontomys	2437854	Reithrodontomys musseri	7394396	DD
2440897	Tapirus bairdii (Gill, 1865)	8395500	Tapirella bairdii (Gill, 1865)	284	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Tapiridae	9416	Tapirella	7918610	Tapirella bairdii	8395500	EN
10841609	BOLD:ADW1527	10841609	BOLD:ADW1527	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Trinycteris	4265370	Trinycteris nicefori	4265371	
4262851	Tayassu pecari albirostris (Illiger, 1815)	4262851	Tayassu pecari albirostris (Illiger, 1815)	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Tayassuidae	5303	Tayassu	2440992	Tayassu pecari	2440993	
7342629	Alouatta palliata palliata	7342629	Alouatta palliata palliata	80	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta palliata	2436649	EN
4265380	Glyphonycteris sylvestris Thomas, 1896	4265380	Glyphonycteris sylvestris Thomas, 1896	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Glyphonycteris	4265378	Glyphonycteris sylvestris	4265380	LC
4267245	Ateles geoffroyi geoffroyi	4267245	Ateles geoffroyi geoffroyi	27	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles geoffroyi	2436643	CR
5787224	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	2435146	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	9	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Puma	2435098	Puma yagouaroundi	2435146	LC
6164540	Leopardus wiedii nicaraguae (J.A.Allen, 1919)	6164540	Leopardus wiedii nicaraguae (J.A.Allen, 1919)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Leopardus	2434918	Leopardus wiedii	2434950	
2439347	Rheomys underwoodi Thomas, 1906	2439347	Rheomys underwoodi Thomas, 1906	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Rheomys	2439345	Rheomys underwoodi	2439347	LC
2436649	Alouatta palliata (Gray, 1849)	2436649	Alouatta palliata (Gray, 1849)	2633	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta palliata	2436649	VU
2436643	Ateles geoffroyi Kuhl, 1820	2436643	Ateles geoffroyi Kuhl, 1820	776	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles geoffroyi	2436643	EN
4266902	Saimiri oerstedii citrinellus Thomas, 1904	4266902	Saimiri oerstedii citrinellus Thomas, 1904	9	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri oerstedii	2436664	EN
6164590	Puma concolor couguar (Kerr, 1792)	6164590	Puma concolor couguar (Kerr, 1792)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Puma	2435098	Puma concolor	2435099	
5219432	Panthera onca centralis (Mearns, 1901)	5219432	Panthera onca centralis (Mearns, 1901)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Panthera	2435194	Panthera onca	5219426	
2433293	Micronycteris nicefori Sanborn, 1949	4265371	Trinycteris nicefori (Sanborn, 1949)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Trinycteris	4265370	Trinycteris nicefori	4265371	LC
5786089	Alouatta palliata aequatorialis (Festa, 1903)	5786089	Alouatta palliata aequatorialis (Festa, 1903)	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta palliata	2436649	VU
6164577	Felis pardalis mearnsi J.A.Allen, 1904	6164575	Leopardus pardalis aequatorialis (Mearns, 1903)	7	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Leopardus	2434918	Leopardus pardalis	2434982	
6164576	Leopardus pardalis mearnsi (J.A.Allen, 1904)	6164575	Leopardus pardalis aequatorialis (Mearns, 1903)	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Leopardus	2434918	Leopardus pardalis	2434982	
5219959	Chironectes minimus argyrodytes Dickey, 1928	5219959	Chironectes minimus argyrodytes Dickey, 1928	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783	Didelphidae	5455	Chironectes	2439977	Chironectes minimus	5219955	
5219958	Chironectes minimus panamensis Goldman, 1914	5219958	Chironectes minimus panamensis Goldman, 1914	11	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783	Didelphidae	5455	Chironectes	2439977	Chironectes minimus	5219955	
5219426	Panthera onca (Linnaeus, 1758)	5219426	Panthera onca (Linnaeus, 1758)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Panthera	2435194	Panthera onca	5219426	NT
6164624	Puma concolor costaricensis (Merriam, 1901)	6164624	Puma concolor costaricensis (Merriam, 1901)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Puma	2435098	Puma concolor	2435099	
