taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2431255	Bolitoglossa arborescandens Taylor, 1954	2431254	Bolitoglossa alvaradoi Taylor, 1954	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Plethodontidae	6748	Bolitoglossa	2431243	Bolitoglossa alvaradoi	2431254	VU
10934625	Eleutherodactylus engytympanum (Günther, 1900)	2430594	Craugastor fleischmanni (Boettger, 1892)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Craugastoridae	6730	Craugastor	2426022	Craugastor fleischmanni	2430594	CR
5216646	Atelopus varius (Lichtenstein & Martens, 1856)	5216646	Atelopus varius (Lichtenstein & Martens, 1856)	195	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Bufonidae	6727	Atelopus	2422265	Atelopus varius	5216646	CR
2431347	Bolitoglossa tica García-París, Parra-Olea & Wake, 2008	2431347	Bolitoglossa tica García-París, Parra-Olea & Wake, 2008	43	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Plethodontidae	6748	Bolitoglossa	2431243	Bolitoglossa tica	2431347	DD
5218018	Phyllobates vittatus (Cope, 1893)	5218018	Phyllobates vittatus (Cope, 1893)	222	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Dendrobatidae	6732	Phyllobates	2424031	Phyllobates vittatus	5218018	VU
2428632	Ptychohyla legleri (Taylor, 1958)	2428632	Ptychohyla legleri (Taylor, 1958)	42	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Hylidae	6735	Ptychohyla	2428624	Ptychohyla legleri	2428632	EN
10050363	Agalychnis lemur (Boulenger, 1882)	10050363	Agalychnis lemur (Boulenger, 1882)	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Phyllomedusidae	4817115	Agalychnis	2428191	Agalychnis lemur	10050363	CR
2428664	Ecnomiohyla fimbrimembra (Taylor, 1948)	2428664	Ecnomiohyla fimbrimembra (Taylor, 1948)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Hylidae	6735	Ecnomiohyla	2428647	Ecnomiohyla fimbrimembra	2428664	VU
2430648	Craugastor rhyacobatrachus (Campbell & Savage, 2000)	2430648	Craugastor rhyacobatrachus (Campbell & Savage, 2000)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Craugastoridae	6730	Craugastor	2426022	Craugastor rhyacobatrachus	2430648	CR
2428090	Hyla angustilineata Taylor, 1952	2428089	Isthmohyla angustilineata (Taylor, 1952)	54	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Hylidae	6735	Isthmohyla	2428088	Isthmohyla angustilineata	2428089	CR
2431254	Bolitoglossa alvaradoi Taylor, 1954	2431254	Bolitoglossa alvaradoi Taylor, 1954	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Plethodontidae	6748	Bolitoglossa	2431243	Bolitoglossa alvaradoi	2431254	VU
2429061	Colostethus nubicola (Dunn, 1924)	2429060	Silverstoneia nubicola (Dunn, 1924)	32	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Dendrobatidae	6732	Silverstoneia	2429059	Silverstoneia nubicola	2429060	VU
2431320	Bolitoglossa nigrescens (Taylor, 1949)	2431320	Bolitoglossa nigrescens (Taylor, 1949)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Plethodontidae	6748	Bolitoglossa	2431243	Bolitoglossa nigrescens	2431320	DD
2431619	Oedipina altura Brame, 1968	2431619	Oedipina altura Brame, 1968	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Plethodontidae	6748	Oedipina	2431613	Oedipina altura	2431619	DD
2428097	Hyla pictipes Cope, 1875	2428094	Isthmohyla pictipes (Cope, 1875)	174	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Hylidae	6735	Isthmohyla	2428088	Isthmohyla pictipes	2428094	CR
2430594	Craugastor fleischmanni (Boettger, 1892)	2430594	Craugastor fleischmanni (Boettger, 1892)	73	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Craugastoridae	6730	Craugastor	2426022	Craugastor fleischmanni	2430594	CR
2430649	Eleutherodactylus rhyacobatrachus Campbell & Savage, 2000	2430648	Craugastor rhyacobatrachus (Campbell & Savage, 2000)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Craugastoridae	6730	Craugastor	2426022	Craugastor rhyacobatrachus	2430648	CR
2428120	Isthmohyla rivularis (Taylor, 1952)	2428120	Isthmohyla rivularis (Taylor, 1952)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Hylidae	6735	Isthmohyla	2428088	Isthmohyla rivularis	2428120	EN
2422371	Incilius holdridgei (Taylor, 1952)	2422371	Incilius holdridgei (Taylor, 1952)	66	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Bufonidae	6727	Incilius	2422364	Incilius holdridgei	2422371	CR
2430909	Dermophis gracilior Günther, 1902	2430909	Dermophis gracilior Günther, 1902	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Gymnophiona	775	Dermophiidae	8632815	Dermophis	2430905	Dermophis gracilior	2430909	DD
2430911	Dermophis parviceps (Dunn, 1924)	2430911	Dermophis parviceps (Dunn, 1924)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Gymnophiona	775	Dermophiidae	8632815	Dermophis	2430905	Dermophis parviceps	2430911	LC
2430669	Eleutherodactylus escoces Savage, 1975	2430668	Craugastor escoces (Savage, 1975)	158	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Craugastoridae	6730	Craugastor	2426022	Craugastor escoces	2430668	CR
2430820	Eleutherodactylus catalinae Campbell & Savage, 2000	2430819	Craugastor catalinae (Campbell & Savage, 2000)	13	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Craugastoridae	6730	Craugastor	2426022	Craugastor catalinae	2430819	CR
2428094	Isthmohyla pictipes (Cope, 1875)	2428094	Isthmohyla pictipes (Cope, 1875)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Hylidae	6735	Isthmohyla	2428088	Isthmohyla pictipes	2428094	CR
